City,Population,Plant,Transect,Lat.pop,Long.pop,Distance,Pop.density,HCN_Result,Locus.Li,Locus.Ac,Comments.Ac.Li,Check.HCN,Dmg.1,Dmg.2,Dmg.Avg,Comments.HCN
New York,1,1,,,,34.51095497,293.82758,0,1,0,One leaf split between two wells,,,,,
New York,1,2,,,,34.51095497,293.82758,1,1,1,,,,,,
New York,1,3,,,,34.51095497,293.82758,0,NA,NA,empty,,,,,
New York,1,4,,,,34.51095497,293.82758,1,1,1,,,,,,
New York,1,5,,,,34.51095497,293.82758,0,NA,NA,empty,,,,,
New York,1,6,,,,34.51095497,293.82758,1,1,1,,,,,,
New York,1,7,,,,34.51095497,293.82758,0,1,0,One leaf split between two wells,,,,,
New York,1,8,,,,34.51095497,293.82758,1,1,1,,,,,,
New York,1,9,,,,34.51095497,293.82758,0,1,1,One leaf split between two wells,,,,,
New York,1,10,,,,34.51095497,293.82758,0,1,0,One leaf split between two wells,,,,,
New York,1,11,,,,34.51095497,293.82758,0,0,1,One leaf split between two wells,,,,,
New York,1,12,,,,34.51095497,293.82758,0,0,1,One leaf split between two wells,,,,,
New York,1,13,,,,34.51095497,293.82758,0,1,0,One leaf split between two wells,,,,,
New York,1,14,,,,34.51095497,293.82758,1,1,1,,,,,,
New York,1,15,,,,34.51095497,293.82758,0,0,1,One leaf split between two wells,,,,,
New York,1,16,,,,34.51095497,293.82758,0,1,0,One leaf split between two wells,,,,,
New York,1,17,,,,34.51095497,293.82758,0,0,0,,,,,,
New York,1,18,,,,34.51095497,293.82758,1,1,1,,,,,,
New York,1,19,,,,34.51095497,293.82758,1,1,1,,,,,,
New York,1,20,,,,34.51095497,293.82758,0,1,0,One leaf split between two wells,,,,,
New York,2,1,,,,33.57207474,817.55988,1,1,1,,,,,,
New York,2,2,,,,33.57207474,817.55988,0,1,0,One leaf split between two wells,,,,,
New York,2,3,,,,33.57207474,817.55988,0,0,1,One leaf split between two wells,,,,,
New York,2,4,,,,33.57207474,817.55988,0,0,0,One leaf split between two wells,,,,,
New York,2,5,,,,33.57207474,817.55988,0,0,1,One leaf split between two wells,,,,,
New York,2,6,,,,33.57207474,817.55988,1,1,1,,,,,,
New York,2,7,,,,33.57207474,817.55988,0,1,0,One leaf split between two wells,,,,,
New York,2,8,,,,33.57207474,817.55988,0,0,0,One leaf split between two wells,,,,,
New York,2,9,,,,33.57207474,817.55988,0,1,1,One leaf split between two wells,,,,,
New York,2,10,,,,33.57207474,817.55988,0,0,1,One leaf split between two wells,,,,,
New York,2,11,,,,33.57207474,817.55988,1,1,1,,,,,,
New York,2,12,,,,33.57207474,817.55988,0,NA,NA,empty,,,,,
New York,2,13,,,,33.57207474,817.55988,0,NA,NA,empty,,,,,
New York,2,14,,,,33.57207474,817.55988,1,1,1,,,,,,
New York,2,15,,,,33.57207474,817.55988,1,1,1,,,,,,
New York,2,16,,,,33.57207474,817.55988,1,1,1,,,,,,
New York,2,17,,,,33.57207474,817.55988,0,0,1,One leaf split between two wells,,,,,
New York,3,1,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,2,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,3,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,4,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,5,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,6,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,7,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,8,,,,32.54858835,2579.0144,0,NA,NA,missing,,,,,
New York,3,9,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,10,,,,32.54858835,2579.0144,0,NA,NA,missing,,,,,
New York,3,11,,,,32.54858835,2579.0144,0,NA,NA,missing ,,,,,
New York,3,12,,,,32.54858835,2579.0144,0,0,0,One leaf split between two wells,,,,,
New York,3,13,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,14,,,,32.54858835,2579.0144,0,NA,NA,missing,,,,,
New York,3,15,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,16,,,,32.54858835,2579.0144,0,NA,NA,missing,,,,,
New York,3,17,,,,32.54858835,2579.0144,0,NA,NA,missing,,,,,
New York,3,18,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,3,19,,,,32.54858835,2579.0144,1,1,1,,,,,,
New York,4,1,,,,31.83174644,9415.26953,0,0,0,One leaf split between two wells,,,,,
New York,4,2,,,,31.83174644,9415.26953,1,1,1,,,,,,
New York,4,3,,,,31.83174644,9415.26953,0,1,0,,,,,,
New York,4,4,,,,31.83174644,9415.26953,0,0,0,One leaf split between two wells,,,,,
New York,4,5,,,,31.83174644,9415.26953,1,1,1,,,,,,
New York,4,6,,,,31.83174644,9415.26953,0,1,0,One leaf split between two wells,,,,,
New York,4,7,,,,31.83174644,9415.26953,0,0,0,One leaf split between two wells,,,,,
New York,4,8,,,,31.83174644,9415.26953,0,1,0,One leaf split between two wells,,,,,
New York,4,9,,,,31.83174644,9415.26953,0,NA,NA,empty,,,,,
New York,4,10,,,,31.83174644,9415.26953,0,1,0,,,,,,
New York,4,11,,,,31.83174644,9415.26953,1,1,1,,,,,,
New York,4,12,,,,31.83174644,9415.26953,0,0,1,One leaf split between two wells,,,,,
New York,4,13,,,,31.83174644,9415.26953,0,1,0,One leaf split between two wells,,,,,
New York,4,14,,,,31.83174644,9415.26953,0,1,0,One leaf split between two wells,,,,,
New York,4,15,,,,31.83174644,9415.26953,0,1,0,,,,,,
New York,4,16,,,,31.83174644,9415.26953,0,1,0,,,,,,
New York,4,17,,,,31.83174644,9415.26953,0,1,0,One leaf split between two wells,,,,,
New York,4,18,,,,31.83174644,9415.26953,0,NA,NA,empty,,,,,
New York,4,19,,,,31.83174644,9415.26953,0,1,0,One leaf split between two wells,,,,,
New York,4,20,,,,31.83174644,9415.26953,0,1,0,One leaf split between two wells,,,,,
New York,5,1,,,,30.96033074,6844.70215,1,1,1,,,,,,
New York,5,2,,,,30.96033074,6844.70215,0,NA,NA,empty,,,,,
New York,5,3,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,4,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,5,,,,30.96033074,6844.70215,0,0,0,One leaf split between two wells,,,,,
New York,5,6,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,7,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,8,,,,30.96033074,6844.70215,1,1,1,,,,,,
New York,5,9,,,,30.96033074,6844.70215,1,1,1,,,,,,
New York,5,10,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,11,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,12,,,,30.96033074,6844.70215,0,1,0,,,,,,
New York,5,13,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,14,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,15,,,,30.96033074,6844.70215,1,1,1,,,,,,
New York,5,16,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,17,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,18,,,,30.96033074,6844.70215,0,1,0,One leaf split between two wells,,,,,
New York,5,19,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,5,20,,,,30.96033074,6844.70215,0,NA,NA,missing,,,,,
New York,6,1,,,,29.91822863,6181.61084,0,NA,NA,empty,,,,,
New York,6,2,,,,29.91822863,6181.61084,0,0,1,One leaf split between two wells,,,,,
New York,6,3,,,,29.91822863,6181.61084,0,NA,NA,empty,,,,,
New York,6,4,,,,29.91822863,6181.61084,0,0,1,One leaf split between two wells,,,,,
New York,6,5,,,,29.91822863,6181.61084,0,1,0,One leaf split between two wells,,,,,
New York,6,6,,,,29.91822863,6181.61084,0,1,0,One leaf split between two wells,,,,,
New York,6,7,,,,29.91822863,6181.61084,0,NA,NA,empty,,,,,
New York,6,8,,,,29.91822863,6181.61084,0,0,1,One leaf split between two wells,,,,,
New York,6,9,,,,29.91822863,6181.61084,1,1,1,,,,,,
New York,6,10,,,,29.91822863,6181.61084,0,1,0,One leaf split between two wells,,,,,
New York,6,11,,,,29.91822863,6181.61084,0,1,0,One leaf split between two wells,,,,,
New York,6,12,,,,29.91822863,6181.61084,1,1,1,,,,,,
New York,6,13,,,,29.91822863,6181.61084,0,0,1,One leaf split between two wells,,,,,
New York,6,14,,,,29.91822863,6181.61084,0,NA,NA,empty,,,,,
New York,6,15,,,,29.91822863,6181.61084,0,0,0,One leaf split between two wells,,,,,
New York,6,16,,,,29.91822863,6181.61084,0,1,1,One leaf split between two wells,,,,,
New York,6,17,,,,29.91822863,6181.61084,0,1,0,One leaf split between two wells,,,,,
New York,6,18,,,,29.91822863,6181.61084,0,NA,NA,empty,,,,,
New York,6,19,,,,29.91822863,6181.61084,0,NA,NA,empty,,,,,
New York,6,20,,,,29.91822863,6181.61084,0,0,1,One leaf split between two wells,,,,,
New York,7,1,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,2,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,3,,,,29.15717376,1663.34656,1,1,1,,,,,,
New York,7,4,,,,29.15717376,1663.34656,0,1,1,One leaf split between two wells,,,,,
New York,7,5,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,6,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,7,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,8,,,,29.15717376,1663.34656,0,0,0,One leaf split between two wells,,,,,
New York,7,9,,,,29.15717376,1663.34656,1,1,1,,,,,,
New York,7,10,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,11,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,12,,,,29.15717376,1663.34656,0,NA,NA,empty,,,,,
New York,7,13,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,14,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,15,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,16,,,,29.15717376,1663.34656,0,0,0,,,,,,
New York,7,17,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,18,,,,29.15717376,1663.34656,0,NA,NA,empty,,,,,
New York,7,19,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,7,20,,,,29.15717376,1663.34656,0,NA,NA,missing,,,,,
New York,8,1,,,,27.93842086,1518.12036,0,0,1,One leaf split between two wells,,,,,
New York,8,2,,,,27.93842086,1518.12036,0,1,1,One leaf split between two wells,,,,,
New York,8,3,,,,27.93842086,1518.12036,0,0,0,One leaf split between two wells,,,,,
New York,8,4,,,,27.93842086,1518.12036,1,1,1,,,,,,
New York,8,5,,,,27.93842086,1518.12036,1,1,1,,,,,,
New York,8,6,,,,27.93842086,1518.12036,1,1,1,,,,,,
New York,8,7,,,,27.93842086,1518.12036,1,1,1,,,,,,
New York,8,8,,,,27.93842086,1518.12036,1,1,1,,,,,,
New York,8,9,,,,27.93842086,1518.12036,0,NA,NA,empty,,,,,
New York,8,10,,,,27.93842086,1518.12036,0,0,1,One leaf split between two wells,,,,,
New York,8,11,,,,27.93842086,1518.12036,0,0,1,One leaf split between two wells,,,,,
New York,8,12,,,,27.93842086,1518.12036,0,0,1,One leaf split between two wells,,,,,
New York,8,13,,,,27.93842086,1518.12036,0,1,0,One leaf split between two wells,,,,,
New York,8,14,,,,27.93842086,1518.12036,0,0,1,One leaf split between two wells,,,,,
New York,8,15,,,,27.93842086,1518.12036,0,1,1,One leaf split between two wells,,,,,
New York,8,16,,,,27.93842086,1518.12036,0,0,0,One leaf split between two wells,,,,,
New York,8,17,,,,27.93842086,1518.12036,0,1,0,One leaf split between two wells,,,,,
New York,8,18,,,,27.93842086,1518.12036,0,0,0,One leaf split between two wells,,,,,
New York,8,19,,,,27.93842086,1518.12036,0,0,1,One leaf split between two wells,,,,,
New York,8,20,,,,27.93842086,1518.12036,0,1,0,One leaf split between two wells,,,,,
New York,9,1,,,,26.93715648,507.58511,0,NA,NA,empty,,,,,
New York,9,2,,,,26.93715648,507.58511,0,NA,NA,empty,,,,,
New York,9,3,,,,26.93715648,507.58511,0,0,0,One leaf split between two wells,,,,,
New York,9,4,,,,26.93715648,507.58511,0,0,1,One leaf split between two wells,,,,,
New York,9,5,,,,26.93715648,507.58511,0,NA,NA,empty,,,,,
New York,9,6,,,,26.93715648,507.58511,0,1,0,One leaf split between two wells,,,,,
New York,9,7,,,,26.93715648,507.58511,1,1,1,,,,,,
New York,9,8,,,,26.93715648,507.58511,0,1,0,One leaf split between two wells,,,,,
New York,9,9,,,,26.93715648,507.58511,0,1,0,One leaf split between two wells,,,,,
New York,9,10,,,,26.93715648,507.58511,0,1,0,One leaf split between two wells,,,,,
New York,9,11,,,,26.93715648,507.58511,0,1,0,One leaf split between two wells,,,,,
New York,9,12,,,,26.93715648,507.58511,0,0,1,One leaf split between two wells,,,,,
New York,9,13,,,,26.93715648,507.58511,0,1,1,One leaf split between two wells,,,,,
New York,9,14,,,,26.93715648,507.58511,0,1,0,One leaf split between two wells,,,,,
New York,9,15,,,,26.93715648,507.58511,1,1,1,,,,,,
New York,9,16,,,,26.93715648,507.58511,0,1,0,One leaf split between two wells,,,,,
New York,9,17,,,,26.93715648,507.58511,0,1,0,One leaf split between two wells,,,,,
New York,9,18,,,,26.93715648,507.58511,1,1,1,,,,,,
New York,9,19,,,,26.93715648,507.58511,0,0,0,One leaf split between two wells,,,,,
New York,9,20,,,,26.93715648,507.58511,0,NA,NA,empty,,,,,
New York,10,1,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,2,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,3,,,,25.76236318,1484.23462,0,1,0,,,,,,
New York,10,4,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,5,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,6,,,,25.76236318,1484.23462,1,1,1,,,,,,
New York,10,7,,,,25.76236318,1484.23462,0,1,0,One leaf split between two wells,,,,,
New York,10,8,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,9,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,10,,,,25.76236318,1484.23462,0,0,1,One leaf split between two wells,,,,,
New York,10,11,,,,25.76236318,1484.23462,1,1,1,,,,,,
New York,10,12,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,13,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,14,,,,25.76236318,1484.23462,0,NA,NA,e,,,,,
New York,10,15,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,16,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,17,,,,25.76236318,1484.23462,0,1,0,One leaf split between two wells,,,,,
New York,10,18,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,19,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,10,20,,,,25.76236318,1484.23462,0,NA,NA,missing,,,,,
New York,13,1,,,,22.74060909,3283.66797,1,1,1,,,,,,
New York,13,2,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,3,,,,22.74060909,3283.66797,1,1,1,,,,,,
New York,13,4,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,5,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,6,,,,22.74060909,3283.66797,0,NA,NA,e,,,,,
New York,13,7,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,8,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,9,,,,22.74060909,3283.66797,1,1,1,,,,,,
New York,13,10,,,,22.74060909,3283.66797,1,1,1,,,,,,
New York,13,11,,,,22.74060909,3283.66797,1,1,1,,,,,,
New York,13,12,,,,22.74060909,3283.66797,0,NA,NA,e,,,,,
New York,13,13,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,14,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,15,,,,22.74060909,3283.66797,0,1,0,One leaf split between two wells,,,,,
New York,13,16,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,17,,,,22.74060909,3283.66797,1,1,1,,,,,,
New York,13,18,,,,22.74060909,3283.66797,0,NA,NA,missing,,,,,
New York,13,19,,,,22.74060909,3283.66797,1,1,1,,,,,,
New York,13,20,,,,22.74060909,3283.66797,1,1,1,,,,,,
New York,14,1,,,,21.61113379,3449.70752,0,0,0,One leaf split between two wells,,,,,
New York,14,2,,,,21.61113379,3449.70752,0,0,0,,,,,,
New York,14,3,,,,21.61113379,3449.70752,0,0,1,,,,,,
New York,14,4,,,,21.61113379,3449.70752,0,1,0,One leaf split between two wells,,,,,
New York,14,5,,,,21.61113379,3449.70752,0,1,0,One leaf split between two wells,,,,,
New York,14,6,,,,21.61113379,3449.70752,0,1,0,One leaf split between two wells,,,,,
New York,14,7,,,,21.61113379,3449.70752,0,NA,NA,e,,,,,
New York,14,8,,,,21.61113379,3449.70752,0,NA,NA,e,,,,,
New York,14,9,,,,21.61113379,3449.70752,0,NA,NA,e,,,,,
New York,14,10,,,,21.61113379,3449.70752,1,1,1,,,,,,
New York,14,11,,,,21.61113379,3449.70752,0,0,1,One leaf split between two wells,,,,,
New York,14,12,,,,21.61113379,3449.70752,0,0,0,One leaf split between two wells,,,,,
New York,14,13,,,,21.61113379,3449.70752,0,1,0,One leaf split between two wells,,,,,
New York,14,14,,,,21.61113379,3449.70752,0,NA,NA,e,,,,,
New York,14,15,,,,21.61113379,3449.70752,0,1,0,One leaf split between two wells,,,,,
New York,14,16,,,,21.61113379,3449.70752,0,NA,NA,e,,,,,
New York,14,17,,,,21.61113379,3449.70752,0,1,0,,,,,,
New York,14,18,,,,21.61113379,3449.70752,1,1,1,,,,,,
New York,14,19,,,,21.61113379,3449.70752,0,NA,NA,e,,,,,
New York,14,20,,,,21.61113379,3449.70752,0,NA,NA,e,,,,,
New York,15,1,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,2,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,3,,,,20.58630039,2943.05225,1,1,1,,,,,,
New York,15,4,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,5,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,6,,,,20.58630039,2943.05225,0,NA,NA,e,,,,,
New York,15,7,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,8,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,9,,,,20.58630039,2943.05225,0,1,1,One leaf split between two wells,,,,,
New York,15,10,,,,20.58630039,2943.05225,1,1,1,,,,,,
New York,15,11,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,12,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,13,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,14,,,,20.58630039,2943.05225,0,0,0,One leaf split between two wells,,,,,
New York,15,15,,,,20.58630039,2943.05225,0,1,0,,,,,,
New York,15,16,,,,20.58630039,2943.05225,1,1,1,,,,,,
New York,15,17,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,18,,,,20.58630039,2943.05225,0,1,0,,,,,,
New York,15,19,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,15,20,,,,20.58630039,2943.05225,0,NA,NA,missing,,,,,
New York,16,1,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,2,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,3,,,,19.83294942,1784.2804,0,1,0,One leaf split between two wells,,,,,
New York,16,4,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,5,,,,19.83294942,1784.2804,0,NA,NA,e,,,,,
New York,16,6,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,7,,,,19.83294942,1784.2804,1,1,1,,,,,,
New York,16,8,,,,19.83294942,1784.2804,0,1,0,One leaf split between two wells,,,,,
New York,16,9,,,,19.83294942,1784.2804,0,NA,NA,e,,,,,
New York,16,10,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,11,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,12,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,13,,,,19.83294942,1784.2804,0,NA,NA,e,,,,,
New York,16,14,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,15,,,,19.83294942,1784.2804,0,NA,NA,e,,,,,
New York,16,16,,,,19.83294942,1784.2804,0,0,0,One leaf split between two wells,,,,,
New York,16,17,,,,19.83294942,1784.2804,0,NA,NA,e,,,,,
New York,16,18,,,,19.83294942,1784.2804,0,0,0,One leaf split between two wells,,,,,
New York,16,19,,,,19.83294942,1784.2804,0,0,1,One leaf split between two wells,,,,,
New York,16,20,,,,19.83294942,1784.2804,0,NA,NA,e ,,,,,
New York,17,1,,,,19.00652668,2151.9585,1,1,1,,,,,,
New York,17,2,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,3,,,,19.00652668,2151.9585,0,1,1,One leaf split between two wells,,,,,
New York,17,4,,,,19.00652668,2151.9585,1,1,1,,,,,,
New York,17,5,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,6,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,7,,,,19.00652668,2151.9585,1,1,1,,,,,,
New York,17,8,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,9,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,10,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,11,,,,19.00652668,2151.9585,0,0,1,One leaf split between two wells,,,,,
New York,17,12,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,13,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,14,,,,19.00652668,2151.9585,0,NA,NA,e,,,,,
New York,17,15,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,16,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,17,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,18,,,,19.00652668,2151.9585,0,0,1,One leaf split between two wells,,,,,
New York,17,19,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,17,20,,,,19.00652668,2151.9585,0,NA,NA,missing,,,,,
New York,18,1,,,,18.30838418,5776.95654,1,1,1,,,,,,
New York,18,2,,,,18.30838418,5776.95654,0,NA,NA,e,,,,,
New York,18,3,,,,18.30838418,5776.95654,0,NA,NA,e,,,,,
New York,18,4,,,,18.30838418,5776.95654,0,NA,NA,e,,,,,
New York,18,5,,,,18.30838418,5776.95654,0,0,0,One leaf split between two wells,,,,,
New York,18,6,,,,18.30838418,5776.95654,0,1,1,One leaf split between two wells,,,,,
New York,18,7,,,,18.30838418,5776.95654,0,NA,NA,e,,,,,
New York,18,8,,,,18.30838418,5776.95654,1,1,1,,,,,,
New York,18,9,,,,18.30838418,5776.95654,0,NA,NA,e,,,,,
New York,18,10,,,,18.30838418,5776.95654,0,1,0,One leaf split between two wells,,,,,
New York,18,11,,,,18.30838418,5776.95654,0,1,1,One leaf split between two wells,,,,,
New York,18,12,,,,18.30838418,5776.95654,0,1,0,One leaf split between two wells,,,,,
New York,18,13,,,,18.30838418,5776.95654,0,1,0,One leaf split between two wells,,,,,
New York,18,14,,,,18.30838418,5776.95654,0,1,0,One leaf split between two wells,,,,,
New York,18,15,,,,18.30838418,5776.95654,0,1,0,One leaf split between two wells,,,,,
New York,18,16,,,,18.30838418,5776.95654,0,0,0,One leaf split between two wells,,,,,
New York,18,17,,,,18.30838418,5776.95654,0,NA,NA,e,,,,,
New York,18,18,,,,18.30838418,5776.95654,0,NA,NA,e,,,,,
